ID,Item,Company,Quantity,Currency,Conversion Rate,ID (Items),Item Code (Items),Qty (Items),UOM (Items),Rate (Items)
,,,,,,ac54b771bf,ASP0021,11.5,Inch,0.0
,,,,,,55ee9e9d45,ASP0028,24.5,Inch,0.0
,,,,,,bdc5509169,ASP0029,16.0,Inch,0.0
,,,,,,66166131,ASP0030,1.0,Nos,0.0
,,,,,,ab16d92125,ASP0031,1.0,Nos,0.0
,,,,,,399dac8b2c,ASP0032,1.0,Nos,0.0
,,,,,,dc1e2bf098,ASP0033,1.0,Nos,0.0
BOM-ASP0009-001,ASP0009,Real Appliances Private Limited,1.0,INR,1.0,054b32c66e,ASP0025,1.0,Nos,0.0
,,,,,,fd0baf585d,ASP0026,1.0,Nos,0.0
,,,,,,4404b14477,ASP0027,1.0,Nos,0.0
,,,,,,f6b44c7899,ASP0021,7.5,Inch,0.0
,,,,,,9f57020fe9,ASP0021,11.5,Inch,0.0
,,,,,,9c704d7160,ASP0028,24.5,Inch,0.0
,,,,,,7cc48496e3,ASP0029,15.5,Inch,0.0
,,,,,,da89c1fb8e,ASP0030,3.0,Nos,0.0
,,,,,,20ac441ef4,ASP0031,1.0,Nos,0.0
,,,,,,1229a4c227,ASP0032,1.0,Nos,0.0
,,,,,,18a0cd91bd,ASP0033,1.0,Nos,0.0
BOM-ASP0010-001,ASP0010,Real Appliances Private Limited,1.0,INR,1.0,b9c7ed9b70,ASP0025,1.0,Nos,0.0
,,,,,,4888956226,ASP0026,1.0,Nos,0.0
,,,,,,6752be98e8,ASP0027,1.0,Nos,0.0
,,,,,,fa6e671132,ASP0021,7.5,Inch,0.0
,,,,,,7eae4b4f66,ASP0021,11.5,Inch,0.0
,,,,,,81f336cb06,ASP0028,27.0,Inch,0.0
,,,,,,9a5a9f45d8,ASP0029,17.5,Inch,0.0
,,,,,,2496f8b72e,ASP0030,3.0,Nos,0.0
,,,,,,fde4181a94,ASP0031,1.0,Nos,0.0
,,,,,,89141fc2ed,ASP0032,1.0,Nos,0.0
,,,,,,a30978306c,ASP0033,1.0,Nos,0.0
BOM-ASP0011-001,ASP0011,Real Appliances Private Limited,1.0,INR,1.0,f7af62f444,ASP0025,1.0,Nos,0.0
,,,,,,f9f8de26e9,ASP0026,1.0,Nos,0.0
,,,,,,08387cacd4,ASP0027,1.0,Nos,0.0
,,,,,,8d364dd67b,ASP0021,7.5,Inch,0.0
,,,,,,a934ef030a,ASP0021,11.5,Inch,0.0
,,,,,,6f6e3e9bee,ASP0028,28.5,Inch,0.0
,,,,,,b693844036,ASP0029,19.0,Inch,0.0
,,,,,,c9fd4a6319,ASP0030,3.0,Nos,0.0
,,,,,,8bd6efaa13,ASP0031,1.0,Nos,0.0
,,,,,,499490a493,ASP0032,1.0,Nos,0.0
,,,,,,0f632a788e,ASP0033,1.0,Nos,0.0
BOM-ASP0012-001,ASP0012,Real Appliances Private Limited,1.0,INR,1.0,2235a1156b,ASP0025,1.0,Nos,0.0
,,,,,,dd3c931724,ASP0026,1.0,Nos,0.0
,,,,,,9bcdf8bd62,ASP0027,1.0,Nos,0.0
,,,,,,b1b1b02138,ASP0021,7.5,Inch,0.0
,,,,,,2d5f6b41a7,ASP0021,11.5,Inch,0.0
,,,,,,732c23ec89,ASP0028,28.0,Inch,0.0
,,,,,,3ef8b4f86d,ASP0029,18.5,Inch,0.0
,,,,,,e7840d5100,ASP0030,3.0,Nos,0.0
,,,,,,2292deb644,ASP0031,1.0,Nos,0.0
,,,,,,0e77509c9c,ASP0032,1.0,Nos,0.0
,,,,,,b41c97c750,ASP0033,1.0,Nos,0.0
BOM-ASP0013-001,ASP0013,Real Appliances Private Limited,1.0,INR,1.0,f6845d06d1,ASP0025,1.0,Nos,0.0
,,,,,,d0e45c4aba,ASP0026,1.0,Nos,0.0
,,,,,,58ae96a4ac,ASP0027,1.0,Nos,0.0
,,,,,,6a752ba477,ASP0021,11.5,Inch,0.0
,,,,,,25ab8b6887,ASP0021,11.5,Inch,0.0
,,,,,,b0af5e6545,ASP0028,27.0,Inch,0.0
,,,,,,47461427bd,ASP0029,21.5,Inch,0.0
,,,,,,df03f21757,ASP0030,3.0,Nos,0.0
,,,,,,68959dea14,ASP0031,1.0,Nos,0.0
,,,,,,8224b0995b,ASP0032,1.0,Nos,0.0
,,,,,,a893089e33,ASP0033,1.0,Nos,0.0
BOM-ASP0015-001,ASP0015,Real Appliances Private Limited,1.0,INR,1.0,eb0569ddbe,ASP0025,1.0,Nos,0.0
,,,,,,8789f37611,ASP0026,1.0,Nos,0.0
,,,,,,1295d356d0,ASP0027,1.0,Nos,0.0
,,,,,,639fe42d07,ASP0021,11.5,Inch,0.0
,,,,,,40e4382de6,ASP0021,11.5,Inch,0.0
,,,,,,1b003d0647,ASP0028,28.5,Inch,0.0
,,,,,,9ab2cdf9d7,ASP0029,23.0,Inch,0.0
,,,,,,b49bce6728,ASP0030,3.0,Nos,0.0
,,,,,,385f0f6543,ASP0031,1.0,Nos,0.0
,,,,,,1766e71242,ASP0032,1.0,Nos,0.0
,,,,,,a59c0edd89,ASP0033,1.0,Nos,0.0
BOM-ASP0014-001,ASP0014,Real Appliances Private Limited,1.0,INR,1.0,47fae53436,ASP0025,1.0,Nos,0.0
,,,,,,49c92ab701,ASP0026,1.0,Nos,0.0
,,,,,,6c1045d817,ASP0027,1.0,Nos,0.0
,,,,,,6c5617b686,ASP0021,11.5,Inch,0.0
,,,,,,6edf7b965d,ASP0021,11.5,Inch,0.0
,,,,,,9f09f0656e,ASP0028,30.0,Inch,0.0
,,,,,,fd18a1e461,ASP0029,24.5,Inch,0.0
,,,,,,9fd309ebb6,ASP0030,3.0,Nos,0.0
,,,,,,5c8e6f8ca6,ASP0031,1.0,Nos,0.0
,,,,,,e05bca6cad,ASP0032,1.0,Nos,0.0
,,,,,,67ecc4cf40,ASP0033,1.0,Nos,0.0
BOM-ASP0016-001,ASP0016,Real Appliances Private Limited,1.0,INR,1.0,96767a161a,ASP0025,1.0,Nos,0.0
,,,,,,4abadb3cb9,ASP0026,1.0,Nos,0.0
,,,,,,a66c2a84e2,ASP0027,1.0,Nos,0.0
,,,,,,256e7e4c41,ASP0021,11.5,Inch,0.0
,,,,,,606857a015,ASP0021,11.5,Inch,0.0
,,,,,,ba4fc864b7,ASP0028,30.0,Inch,0.0
,,,,,,25777b28fe,ASP0029,25.0,Inch,0.0
,,,,,,25be48efed,ASP0030,3.0,Nos,0.0
,,,,,,8bfc564e17,ASP0031,1.0,Nos,0.0
,,,,,,c253f7ae6f,ASP0032,1.0,Nos,0.0
,,,,,,81eb49d921,ASP0033,1.0,Nos,0.0
BOM-WIH0001-001,WIH0001,Real Appliances Private Limited,1.0,INR,1.0,dde3b16985,WIH0009,2.0,Nos,0.0
,,,,,,a63bdbdc7f,WIH0029,2.0,Nos,0.0
,,,,,,b5ce1c6cca,WIH0011,3.0,Nos,0.0
,,,,,,8babc94f09,WIH0012,1.0,Nos,0.0
,,,,,,a658e2f1b3,WIH0017,235.0,Millimeter,0.0
,,,,,,9294b9e78b,WIH0016,320.0,Millimeter,0.0
,,,,,,ff4f2c2e17,WIH0015,75.0,Millimeter,0.0
,,,,,,e65c5b264a,WIH0018,40.0,Millimeter,0.0
,,,,,,e023ce2103,WIH0024,1.0,Nos,0.0
,,,,,,c82c5d2b11,WIH0025,1.0,Nos,0.0
,,,,,,20becf058d,WIH0026,1.0,Nos,0.0
,,,,,,5b961e9ff5,WIH0027,1.0,Nos,0.0
,,,,,,678839ee1b,WIH0023,1.0,Nos,0.0
,,,,,,336c6ede6f,WIH0028,1.0,Nos,0.0
BOM-WIH0002-001,WIH0002,Real Appliances Private Limited,1.0,INR,1.0,4945565387,WIH0029,6.0,Nos,0.0
,,,,,,f83885c893,WIH0011,2.0,Nos,0.0
,,,,,,8b1fe1882b,WIH0012,1.0,Nos,0.0
,,,,,,1f9f0e9bfa,WIH0030,235.0,Millimeter,0.0
,,,,,,3c6a341d8e,WIH0016,320.0,Millimeter,0.0
,,,,,,6f245516a0,WIH0015,50.0,Millimeter,0.0
,,,,,,d9177e7160,WIH0024,6.0,Nos,0.0
,,,,,,a52d999101,WIH0025,1.0,Nos,0.0
,,,,,,86f3dfa7b9,WIH0026,1.0,Nos,0.0
,,,,,,4c2ef29505,WIH0027,1.0,Nos,0.0
BOM-WIH0007-001,WIH0007,Real Appliances Private Limited,1.0,INR,1.0,b28ed96e2b,WIH0009,4.0,Nos,0.0
,,,,,,80be8ed105,WIH0011,3.0,Nos,0.0
,,,,,,785b43f87a,WIH0012,1.0,Nos,0.0
,,,,,,cc16ac26b4,WIH0017,175.0,Millimeter,0.0
,,,,,,42f41f3f7e,WIH0016,320.0,Millimeter,0.0
,,,,,,456c8237e2,WIH0015,25.0,Millimeter,0.0
,,,,,,c9c64f2d1b,WIH0018,80.0,Millimeter,0.0
,,,,,,34abfc8d55,WIH0025,1.0,Nos,0.0
,,,,,,17b715119a,WIH0026,1.0,Nos,0.0
,,,,,,ad8fe23e85,WIH0027,1.0,Nos,0.0
BOM-WIH0005-001,WIH0005,Real Appliances Private Limited,1.0,INR,1.0,024c1d5203,WIH0009,4.0,Nos,0.0
,,,,,,2e6c870e46,WIH0011,3.0,Nos,0.0
,,,,,,b6385da527,WIH0012,1.0,Nos,0.0
,,,,,,2c8d8fc69c,WIH0030,175.0,Millimeter,0.0
,,,,,,e74ba253a5,WIH0016,320.0,Millimeter,0.0
,,,,,,e15fb03511,WIH0015,25.0,Millimeter,0.0
,,,,,,6c6ba60f7f,WIH0018,80.0,Millimeter,0.0
,,,,,,5096fc9767,WIH0025,1.0,Nos,0.0
,,,,,,9f1dea6bc5,WIH0031,1.0,Nos,0.0
,,,,,,14265ddcf0,WIH0032,1.0,Nos,0.0
,,,,,,575af6e12d,WIH0033,1.0,Nos,0.0
,,,,,,1745778fad,WIH0034,1.0,Nos,0.0
BOM-WIH0008-001,WIH0008,Real Appliances Private Limited,1.0,INR,1.0,5a38357c7a,WIH0009,2.0,Nos,0.0
,,,,,,5f66fd1f38,WIH0029,2.0,Nos,0.0
,,,,,,3dccb3586f,WIH0011,3.0,Nos,0.0
,,,,,,a720579cbe,WIH0012,1.0,Nos,0.0
,,,,,,f08a5d3c33,WIH0017,235.0,Millimeter,0.0
,,,,,,5e4bff6711,WIH0016,320.0,Millimeter,0.0
,,,,,,8c073b484d,WIH0015,75.0,Millimeter,0.0
,,,,,,335bf880ff,WIH0018,40.0,Millimeter,0.0
,,,,,,24695ec409,WIH0024,1.0,Nos,0.0
,,,,,,1252adb32c,WIH0025,1.0,Nos,0.0
,,,,,,7672db8f05,WIH0031,1.0,Nos,0.0
,,,,,,d0a2368047,WIH0032,1.0,Nos,0.0
BOM-TNK0006-001,TNK0006,Real Appliances Private Limited,1.0,INR,1.0,8ba476fbe9,TNK0031,1147.923,Gram,0.0
,,,,,,2aa476183e,TNK0032,1.0,Nos,0.0
,,,,,,c013920c00,TNK0033,196.0,Gram,0.0
,,,,,,bf0515705d,ASP0032,1.0,Nos,0.0
,,,,,,2d4d23157a,ASP0033,1.0,Nos,0.0
BOM-TNK0007-001,TNK0007,Real Appliances Private Limited,1.0,INR,1.0,cf7bb32f5e,TNK0034,1504.089,Gram,0.0
,,,,,,5e49bed619,TNK0032,1.0,Nos,0.0
,,,,,,9a9024d400,TNK0037,163.0,Gram,0.0
,,,,,,cfdec0220f,ASP0032,1.0,Nos,0.0
,,,,,,ad591abdfb,ASP0033,1.0,Nos,0.0
,,,,,,4820d6168c,TNK0034,1504.089,Gram,0.0
,,,,,,26ebb9dfec,TNK0036,1.0,Nos,0.0
,,,,,,e8ebcdc426,TNK0037,163.0,Gram,0.0
,,,,,,570f667382,ASP0032,1.0,Nos,0.0
,,,,,,6ea6c76f6d,ASP0033,1.0,Nos,0.0
BOM-TNK0028-001,TNK0028,Real Appliances Private Limited,1.0,INR,1.0,c65f340d7c,TNK0038,2100.752,Gram,0.0
,,,,,,62ab9092fc,TNK0032,1.0,Nos,0.0
,,,,,,bb30842c55,TNK0040,263.0,Gram,0.0
,,,,,,99a0056d4c,ASP0032,1.0,Nos,0.0
,,,,,,66fe9a88d4,ASP0033,1.0,Nos,0.0
,,,,,,f8ee202acc,TNK0038,2100.752,Gram,0.0
,,,,,,925edec6dc,TNK0036,1.0,Nos,0.0
,,,,,,47a2a7e83b,TNK0040,263.0,Gram,0.0
,,,,,,a9054db027,ASP0032,1.0,Nos,0.0
,,,,,,be83a451f6,ASP0033,1.0,Nos,0.0
BOM-TNK0011-001,TNK0011,Real Appliances Private Limited,1.0,INR,1.0,99d842d539,TNK0041,2855.165,Gram,0.0
,,,,,,30d8ee9883,TNK0032,1.0,Nos,0.0
,,,,,,bb4745b326,TNK0042,514.0,Gram,0.0
,,,,,,268f89479f,ASP0032,1.0,Nos,0.0
,,,,,,c60ed13b09,ASP0033,1.0,Nos,0.0
BOM-TNK0030-001,TNK0030,Real Appliances Private Limited,1.0,INR,1.0,8257a4e290,TNK0030,3628.38,Gram,0.0
,,,,,,8c92a0efe7,TNK0032,1.0,Nos,0.0
,,,,,,abd8ef7827,TNK0044,329.0,Gram,0.0
,,,,,,832aea202e,ASP0032,1.0,Nos,0.0
,,,,,,8f32f47a55,ASP0033,1.0,Nos,0.0
BOM-TNK0013-001,TNK0013,Real Appliances Private Limited,1.0,INR,1.0,8e4b32b5b7,TNK0045,4839.839,Gram,0.0
,,,,,,7d3a565623,TNK0032,1.0,Nos,0.0
,,,,,,ed399e1531,TNK0046,573.0,Gram,0.0
,,,,,,2d949a5d29,ASP0032,1.0,Nos,0.0
,,,,,,caa0a342ca,ASP0033,1.0,Nos,0.0
BOM-TNK0014-001,TNK0014,Real Appliances Private Limited,1.0,INR,1.0,50565b496a,TNK0047,7140.332,Gram,0.0
,,,,,,45ec843e04,TNK0032,1.0,Nos,0.0
,,,,,,0ca49dcbb7,TNK0048,1078.0,Gram,0.0
,,,,,,fbed83b0e8,ASP0032,1.0,Nos,0.0
,,,,,,a65bc7b0b2,ASP0033,1.0,Nos,0.0
BOM-PAI0001-001,PAI0001,Real Appliances Private Limited,1.0,INR,1.0,c20715f3fd,PAI0078,354.0,Gram,0.0
,,,,,,dc2c5edf28,PAI0079,1.0,Gram,0.0
,,,,,,4b14417957,PAI0093,1.0,Gram,0.0
,,,,,,4d9cd1f2f3,PAI0094,1.0,Nos,0.0
,,,,,,c5e64f4b16,PAI0082,1.0,Nos,0.0
,,,,,,d90396e07a,PAI0083,1.0,Nos,0.0
,,,,,,09e32a4dbd,PAI0084,1.0,Nos,0.0
,,,,,,67cdc26508,PAI0085,1.0,Nos,0.0
,,,,,,46f36f99cd,PAI0086,1.0,Nos,0.0
,,,,,,b4cec5a277,PAI0087,1.0,Nos,0.0
,,,,,,f693ce6b75,PAI0088,30.0,Gram,0.0
,,,,,,8d8dfb4896,PAI0089,1.0,Nos,0.0
,,,,,,695c474bd9,PAI0090,1.0,Nos,0.0
,,,,,,7435686236,PAI0091,1.0,Nos,0.0
,,,,,,7db024bfcf,PAI0092,1.0,Nos,0.0
BOM-PAI0002-001,PAI0002,Real Appliances Private Limited,1.0,INR,1.0,8b3bb92fdb,PAI0002,297.0,Gram,0.0
,,,,,,a2699852c3,PAI0079,1.0,Gram,0.0
,,,,,,13f2f929a6,PAI0079,1.0,Gram,0.0
,,,,,,ba881ed429,PAI0094,1.0,Nos,0.0
,,,,,,41c01e3092,PAI0082,1.0,Nos,0.0
,,,,,,5183edae1b,PAI0083,1.0,Nos,0.0
,,,,,,b5c7421355,PAI0084,1.0,Nos,0.0
,,,,,,fa11229b39,PAI0085,1.0,Nos,0.0
,,,,,,fb18ca42c1,PAI0086,1.0,Nos,0.0
,,,,,,6ca6fae5f6,PAI0087,1.0,Nos,0.0
,,,,,,c78be5f077,PAI0088,30.0,Gram,0.0
,,,,,,004dd24202,PAI0089,1.0,Nos,0.0
,,,,,,e736c3fc37,PAI0090,1.0,Nos,0.0
,,,,,,f96426cada,PAI0091,1.0,Nos,0.0
,,,,,,e8bfab309b,PAI0092,1.0,Nos,0.0
BOM-PAI0058-001,PAI0058,Real Appliances Private Limited,1.0,INR,1.0,f727565354,PAI0095,480.0,Gram,0.0
,,,,,,d393248207,PAI0096,1.0,Gram,0.0
,,,,,,d985b3861b,PAI0099,1.0,Gram,0.0
,,,,,,a8843a0701,PAI0098,1.0,Nos,0.0
,,,,,,613fac660f,PAI0082,1.0,Nos,0.0
,,,,,,3e0a58afe9,PAI0083,1.0,Nos,0.0
,,,,,,a6236b3e57,PAI0084,1.0,Nos,0.0
,,,,,,847cba17bd,PAI0085,1.0,Nos,0.0
,,,,,,f7a0870fbd,PAI0086,1.0,Nos,0.0
,,,,,,e320eb2116,PAI0087,1.0,Nos,0.0
,,,,,,735ceb39c2,PAI0088,40.0,Gram,0.0
,,,,,,0bdd322d70,PAI0089,1.0,Nos,0.0
,,,,,,c0ac5dded0,PAI0090,1.0,Nos,0.0
,,,,,,befc9efd5a,PAI0091,1.0,Nos,0.0
,,,,,,659175aa81,PAI0092,1.0,Nos,0.0
BOM-PAI0059-001,PAI0059,Real Appliances Private Limited,1.0,INR,1.0,ad1d17154d,PAI0095,434.0,Gram,0.0
,,,,,,c7c0c7a3b9,PAI0150,1.0,Gram,0.0
,,,,,,fe53d10e9c,PAI0099,1.0,Gram,0.0
,,,,,,6b203f699e,PAI0098,1.0,Nos,0.0
,,,,,,29e2ec3dcc,PAI0082,1.0,Nos,0.0
,,,,,,96df7eaa2a,PAI0083,1.0,Nos,0.0
,,,,,,1bd334df52,PAI0084,1.0,Nos,0.0
,,,,,,5534f61d60,PAI0085,1.0,Nos,0.0
,,,,,,309e4775ab,PAI0086,1.0,Nos,0.0
,,,,,,f19f6c80c0,PAI0087,1.0,Nos,0.0
,,,,,,1d0206f2b9,PAI0088,40.0,Gram,0.0
,,,,,,39755ff8da,PAI0089,1.0,Nos,0.0
,,,,,,39fb4bca1c,PAI0090,1.0,Nos,0.0
,,,,,,e74446c85b,PAI0091,1.0,Nos,0.0
,,,,,,4643fc0b7d,PAI0092,1.0,Nos,0.0
BOM-PAI0060-001,PAI0060,Real Appliances Private Limited,1.0,INR,1.0,e2634570c8,PAI0102,693.0,Gram,0.0
,,,,,,ac59d00ad4,PAI0103,1.0,Gram,0.0
,,,,,,2e6ac19b54,PAI0104,1.0,Gram,0.0
,,,,,,219838e1fe,PAI0105,1.0,Nos,0.0
,,,,,,153de01ec6,PAI0082,1.0,Nos,0.0
,,,,,,ca2675cb36,PAI0083,1.0,Nos,0.0
,,,,,,dc82e207da,PAI0084,1.0,Nos,0.0
,,,,,,ae9d6bb51b,PAI0085,1.0,Nos,0.0
,,,,,,849e23a75a,PAI0086,1.0,Nos,0.0
,,,,,,4ae957897a,PAI0087,1.0,Nos,0.0
,,,,,,60ea8bb8a0,PAI0088,1.0,Gram,0.0
,,,,,,e7ad654e3f,PAI0089,1.0,Nos,0.0
,,,,,,6f1295d005,PAI0090,1.0,Nos,0.0
,,,,,,bba316aa01,PAI0091,1.0,Nos,0.0
,,,,,,6564d62e59,PAI0092,1.0,Nos,0.0
BOM-PAI0061-001,PAI0061,Real Appliances Private Limited,1.0,INR,1.0,eff6b7a4e1,PAI0102,628.0,Gram,0.0
,,,,,,ad983dcfec,PAI0103,1.0,Gram,0.0
,,,,,,309ec0a0d2,PAI0104,1.0,Gram,0.0
,,,,,,9a8342a101,PAI0105,1.0,Nos,0.0
,,,,,,8747453509,PAI0082,1.0,Nos,0.0
,,,,,,211e0501ef,PAI0083,1.0,Nos,0.0
,,,,,,5ffbbfd41f,PAI0084,1.0,Nos,0.0
,,,,,,a9be1edce5,PAI0085,1.0,Nos,0.0
,,,,,,d8d285a57d,PAI0086,1.0,Nos,0.0
,,,,,,1281877bc7,PAI0087,1.0,Nos,0.0
,,,,,,87b0900539,PAI0088,1.0,Gram,0.0
,,,,,,e562c42755,PAI0089,1.0,Nos,0.0
,,,,,,b594012c71,PAI0090,1.0,Nos,0.0
,,,,,,231214e627,PAI0091,1.0,Nos,0.0
,,,,,,4179d41b99,PAI0092,1.0,Nos,0.0
BOM-PAI0062-001,PAI0062,Real Appliances Private Limited,1.0,INR,1.0,6113a41a4b,PAI0106,838.0,Gram,0.0
,,,,,,6d37e90bab,PAI0107,1.0,Gram,0.0
,,,,,,85958a85b7,PAI0108,1.0,Gram,0.0
,,,,,,c883592996,PAI0109,1.0,Nos,0.0
,,,,,,5d427f169c,PAI0082,1.0,Nos,0.0
,,,,,,a5676d00d5,PAI0083,1.0,Nos,0.0
,,,,,,08a516d9de,PAI0084,1.0,Nos,0.0
,,,,,,9fd7714060,PAI0085,1.0,Nos,0.0
,,,,,,9b7d04cb48,PAI0086,1.0,Nos,0.0
,,,,,,5c5a10be7f,PAI0087,1.0,Nos,0.0
,,,,,,37707a2e39,PAI0088,1.0,Gram,0.0
,,,,,,9e1896ea32,PAI0089,1.0,Nos,0.0
,,,,,,3a5aef5b93,PAI0090,1.0,Nos,0.0
,,,,,,cdf411e517,PAI0091,1.0,Nos,0.0
,,,,,,4267eec6a9,PAI0092,1.0,Nos,0.0
BOM-PAI0063-001,PAI0063,Real Appliances Private Limited,1.0,INR,1.0,d154a8d611,PAI0106,755.0,Gram,0.0
,,,,,,07d393ed9f,PAI0107,1.0,Gram,0.0
,,,,,,12699ff2e8,PAI0108,1.0,Gram,0.0
,,,,,,13c4cc8ffa,PAI0109,1.0,Nos,0.0
,,,,,,eb5479d22e,PAI0082,1.0,Nos,0.0
,,,,,,8017f4c490,PAI0083,1.0,Nos,0.0
,,,,,,b3df96328c,PAI0084,1.0,Nos,0.0
,,,,,,bf4a3c91ab,PAI0085,1.0,Nos,0.0
,,,,,,5b8c81d9c8,PAI0086,1.0,Nos,0.0
,,,,,,4713c850ec,PAI0087,1.0,Nos,0.0
,,,,,,452c712381,PAI0088,1.0,Gram,0.0
,,,,,,855619960b,PAI0089,1.0,Nos,0.0
,,,,,,08d6b642eb,PAI0090,1.0,Nos,0.0
,,,,,,8647d25e22,PAI0091,1.0,Nos,0.0
,,,,,,963c7eb882,PAI0092,1.0,Nos,0.0
BOM-PAI0064-001,PAI0064,Real Appliances Private Limited,1.0,INR,1.0,17bb44270a,PAI0111,1818.0,Gram,0.0
,,,,,,0112a3a35b,PAI0112,1.0,Gram,0.0
,,,,,,18ced3eae1,PAI0082,1.0,Nos,0.0
,,,,,,c8af817afe,PAI0083,1.0,Nos,0.0
,,,,,,59d39375b7,PAI0084,1.0,Nos,0.0
,,,,,,f8f29bc344,PAI0085,1.0,Nos,0.0
,,,,,,0779a104c3,PAI0086,1.0,Nos,0.0
,,,,,,d3fbcd0ab1,PAI0087,1.0,Nos,0.0
,,,,,,4c2e4cb123,PAI0088,1.0,Gram,0.0
,,,,,,e4b08c50b7,PAI0089,1.0,Nos,0.0
,,,,,,33a5208144,PAI0090,1.0,Nos,0.0
,,,,,,1635fc3eee,PAI0091,1.0,Nos,0.0
,,,,,,8bbe646553,PAI0092,1.0,Nos,0.0
BOM-PAI0065-001,PAI0065,Real Appliances Private Limited,1.0,INR,1.0,693e996c4c,PAI0111,1.0,Gram,0.0
,,,,,,faf8942048,PAI0112,1.0,Gram,0.0
,,,,,,79b220b12c,PAI0082,1.0,Nos,0.0
,,,,,,f465c5b355,PAI0083,1.0,Nos,0.0
,,,,,,2e39e75ccd,PAI0084,1.0,Nos,0.0
,,,,,,b990146238,PAI0085,1.0,Nos,0.0
,,,,,,7226266bcf,PAI0086,1.0,Nos,0.0
,,,,,,bd5dbdfc4c,PAI0087,1.0,Nos,0.0
,,,,,,9e6f22e746,PAI0088,1.0,Gram,0.0
,,,,,,8511ebf354,PAI0089,1.0,Nos,0.0
,,,,,,1cd7279f97,PAI0090,1.0,Nos,0.0
,,,,,,c1cd856259,PAI0091,1.0,Nos,0.0
,,,,,,095fcbbd9f,PAI0092,1.0,Nos,0.0
BOM-PAI0065-002,PAI0065,Real Appliances Private Limited,1.0,INR,1.0,eaf60418e2,PAI0111,1.0,Gram,0.0
,,,,,,f05bde275d,PAI0111,1.0,Gram,0.0
,,,,,,8d8b7ccaed,PAI0082,1.0,Nos,0.0
,,,,,,f3880164b6,PAI0083,1.0,Nos,0.0
,,,,,,25da2438c9,PAI0084,1.0,Nos,0.0
,,,,,,7def131420,PAI0085,1.0,Nos,0.0
,,,,,,a52dbcd7a9,PAI0086,1.0,Nos,0.0
,,,,,,d40b9bf746,PAI0087,1.0,Nos,0.0
,,,,,,b40a03c380,PAI0088,70.0,Gram,0.0
,,,,,,da869e7051,PAI0089,1.0,Nos,0.0
,,,,,,4ec149dbd2,PAI0090,1.0,Nos,0.0
,,,,,,095586c132,PAI0091,1.0,Nos,0.0
,,,,,,96ba4910e3,PAI0092,1.0,Nos,0.0
BOM-PAI0003-001,PAI0003,Real Appliances Private Limited,1.0,INR,1.0,1d01d1a044,PAI0114,215.0,Nos,0.0
,,,,,,6741b64765,PAI0083,1.0,Nos,0.0
,,,,,,53ad8b9e8d,PAI0084,1.0,Nos,0.0
,,,,,,97aed2b6a1,PAI0085,1.0,Nos,0.0
,,,,,,35762cd812,PAI0086,1.0,Nos,0.0
,,,,,,f95a036eb9,PAI0087,1.0,Nos,0.0
,,,,,,02c3472015,PAI0088,10.0,Gram,0.0
,,,,,,ce935371e5,PAI0089,1.0,Nos,0.0
,,,,,,e3312c4f58,PAI0090,1.0,Nos,0.0
,,,,,,aafe90b9bf,PAI0091,1.0,Nos,0.0
,,,,,,d819d7a89f,PAI0092,1.0,Nos,0.0
BOM-PAI0012-001,PAI0012,Real Appliances Private Limited,1.0,INR,1.0,00e9ede010,PAI0117,883.0,Gram,0.0
,,,,,,06b22d241d,PAI0118,1.0,Nos,0.0
,,,,,,3a7199ba91,PAI0082,1.0,Nos,0.0
,,,,,,031ad872e5,PAI0083,1.0,Nos,0.0
,,,,,,e52c730a5b,PAI0084,1.0,Nos,0.0
,,,,,,8b7fd34b43,PAI0085,1.0,Nos,0.0
,,,,,,71d86ae30a,PAI0086,1.0,Nos,0.0
,,,,,,2bcfc1d807,PAI0087,1.0,Nos,0.0
,,,,,,6e3ee7ea5a,PAI0088,66.0,Gram,0.0
,,,,,,b3363d78d0,PAI0090,1.0,Nos,0.0
,,,,,,0763b9d92a,PAI0091,1.0,Nos,0.0
,,,,,,c59641ca4b,PAI0119,1.0,Meter,0.0
BOM-PAI0013-001,PAI0013,Real Appliances Private Limited,1.0,INR,1.0,4f15daf655,PAI0120,755.0,Gram,0.0
,,,,,,9e99a56cf2,PAI0118,1.0,Nos,0.0
,,,,,,5e832b660c,PAI0082,1.0,Nos,0.0
,,,,,,e0c2c57609,PAI0083,1.0,Nos,0.0
,,,,,,c607531072,PAI0084,1.0,Nos,0.0
,,,,,,24ddaff927,PAI0085,1.0,Nos,0.0
,,,,,,83671ae5b0,PAI0086,1.0,Nos,0.0
,,,,,,1e3c4b269f,PAI0087,1.0,Nos,0.0
,,,,,,b0bbf0f0c1,PAI0088,56.0,Gram,0.0
,,,,,,49851850a7,PAI0089,1.0,Nos,0.0
,,,,,,5237a773ae,PAI0090,1.0,Nos,0.0
,,,,,,40a517b1b3,PAI0091,1.0,Nos,0.0
,,,,,,8fc24773b1,PAI0119,1.0,Meter,0.0
BOM-PAI0066-001,PAI0066,Real Appliances Private Limited,1.0,INR,1.0,2eed3b503c,PAI0121,950.0,Gram,0.0
,,,,,,f6d118f5e9,PAI0118,1.0,Nos,0.0
,,,,,,e4e5c71bf9,PAI0082,1.0,Nos,0.0
,,,,,,fa84bcb285,PAI0083,1.0,Nos,0.0
,,,,,,cfe7254537,PAI0084,1.0,Nos,0.0
,,,,,,21e8b7bd49,PAI0085,1.0,Nos,0.0
